time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,temperature_2m,relative_humidity_2m,wind_speed_10m,day,month,year,day_of_week,temp_roll24,humidity_roll24,wind_roll24,AQI_roll24,AQI_roll_std24,AQI_lag24,AQI_roll3,AQI_trend_24h
2025-10-31 05:00:00,-0.2477772522364895,-0.1882580568572375,-0.9203742353200314,-0.5550137297401799,-0.0166386150413657,-0.1530135551314662,-0.7694690861434957,0.590591781301398,-0.6124238489614567,-0.4299998518433383,31,10,2025,4,0.18941767600441262,-0.14719183375175568,0.4416531433985809,-1.1829880679036497,0.340150639515545,-1.005613254533815,-0.7948614600838453,0.23614416839031926
2025-10-31 06:00:00,-0.1446882172596671,-0.0833446036396986,0.6444599211127893,0.1825661610412673,0.1513293182737488,-0.377512097252304,-0.6956882130570511,1.215258231405375,-1.3313679240202854,-0.1014328000748565,31,10,2025,4,0.20521271134526917,-0.19690582810795507,0.36727853177460396,-1.1665738274756836,0.35407170027940754,-1.0896299833282437,-0.7448754617813474,0.3939417702711926
2025-10-31 07:00:00,0.0483001794025881,0.1347622391070997,1.4481049914103636,0.7206818347917012,0.376314017331087,-0.6270379639028291,-0.6956882130570511,1.4807260731712653,-1.756712975142015,-0.4567054709224149,31,10,2025,4,0.22109432986696365,-0.2559388597566807,0.2777849358607478,-1.1465401127216162,0.3668572804697134,-1.176497367154669,-0.7202818374191993,0.48080915409761793
2025-10-31 08:00:00,0.2178487907703529,0.3631009839523626,1.6759249021559517,0.912384252254894,0.5571417513393909,-0.6498716712798837,-0.6242044140390721,1.5473149580697794,-1.9866508865114991,-1.4602587028025356,31,10,2025,4,0.23147980723907693,-0.31693460013631997,0.15205105140534655,-1.1197842368372781,0.38088788141019403,-1.2663454352631824,-0.6718602800510581,0.6421410212241103
2025-10-31 09:00:00,0.3601971922344857,0.4021847661155923,1.5259130519593076,0.7359708405573899,0.736763248026511,-0.1530135551314662,-0.5549235839273224,1.5639759415208498,-2.071230525181708,-2.0394389122679835,31,10,2025,4,0.2377194064437148,-0.37769367815707316,0.010352435888519454,-1.0862680652503498,0.39405762319533255,-1.359311702013604,-0.6249387370078151,0.8043881180862816
2025-10-31 10:00:00,0.6237225782227156,0.4310461917637491,0.952108143325625,0.2338030632239814,0.903764302298545,0.5970303483559802,-0.4877563795757552,1.2483635130360506,-0.0081789235735387,-0.6144237942559085,31,10,2025,4,0.2308084877948194,-0.35870076724507904,-0.07051782010055267,-1.0459436773456998,0.40401788151368556,-1.4555416892873525,-0.5556281258473833,0.9677853097115974
2025-10-31 11:00:00,1.0473893524529974,0.4405825806057243,0.1061397238926474,-0.4673965014572311,0.9144911557922122,1.1382341130568037,-0.359427589965561,1.1325935537376826,0.5485502424842755,-0.8097117492289708,31,10,2025,4,0.22322316270303968,-0.3227322523112446,-0.15744943544484694,-0.9961202647656536,0.41213634391407894,-1.5551894918866698,-0.46736918448954623,1.1957619019211088
2025-10-31 12:00:00,1.1626477526516017,0.3532201220211997,-0.3067221513237719,-0.976105755550054,0.6546240564582148,1.3099102984782045,-0.2385881579181699,1.0995672286505966,0.1292896904944265,-1.806814656824983,31,10,2025,4,0.21633327334067906,-0.29477022515131285,-0.2805630691427356,-0.9412618758502996,0.4219914630080056,-1.5551894918866698,-0.36192404248649535,1.3166013339684999
2025-10-31 13:00:00,0.9670985294971304,0.2878870840031513,-0.2979278619024044,-1.227407700409247,0.1660294820966432,1.3099102984782045,-0.0701392314000557,0.6069235846838873,1.363544937043606,-1.7691003110392074,31,10,2025,4,0.19718160690211725,-0.2174674385818509,-0.38816190961622077,-0.8750835775753765,0.42911424776358664,-1.6584183899982086,-0.22271832642792888,1.5882791585981528
2025-10-31 14:00:00,0.7462960227147706,0.2100108399673792,-0.1761869938005897,-1.1593760535231985,-0.2665285271383993,1.2456110160660414,0.0343562181938908,0.2166052556739968,1.9225459939373848,-2.4695904054229274,31,10,2025,4,0.17273361560050118,-0.12295633831617543,-0.5174857208571725,-0.804551302234039,0.43385380900837844,-1.6584183899982086,-0.09145705704144493,1.6927746081920994
2025-10-31 15:00:00,0.5404625808542537,0.1072559917329642,-0.242052027144067,-1.299570795391179,-0.5064132183051464,1.2026923563698446,0.1805144718758287,0.2327996618589734,1.6186668409242533,-1.3393785539574887,31,10,2025,4,0.15850584382529662,-0.040576482699547826,-0.5987437325397637,-0.7279290996559542,0.4388538641626174,-1.6584183899982086,0.0482438195565546,1.8389328618740373
2025-10-31 16:00:00,0.386855534042291,0.0568695306584025,-0.1964392176600419,-1.095049729044529,-0.565350953447384,1.0736776351142203,0.2714784753290939,0.5416326588056745,-0.5273969730664185,-1.0632390575175823,31,10,2025,4,0.1652896938564795,-0.04412693999617293,-0.6639584783985506,-0.6518179343552973,0.44745941476694195,-1.5551894918866698,0.16211638846627113,1.8266679672157637
2025-10-31 17:00:00,0.8777375943094731,0.5966220235638102,0.3519155333927279,0.0863367180955198,0.1216547714810729,0.7927404551081315,0.3576826375162545,0.2166052556739968,-1.238191808960528,-1.4197508531664698,31,10,2025,4,0.16933297843505923,-0.08220713262484025,-0.7378226676831762,-0.5721149289635088,0.44990858573284376,-1.5551894918866698,0.26989186157372574,1.9128721294029243
2025-10-31 18:00:00,1.4530728714259429,1.5229644276931826,1.242442911962241,1.066774634071108,0.8049783179060812,0.1138491666914485,0.4394524392713351,-0.458001635435095,-0.6431865372751596,-1.0752724686824766,31,10,2025,4,0.16001433499902012,-0.11146071555969922,-0.7852098711463694,-0.5248174017831594,0.4938718701528292,-0.6956882130570511,0.35620451737222786,1.1351406523283862
2025-10-31 19:00:00,1.7161477508313994,1.643695723816357,1.6759249021559517,1.5172628377416113,1.5162120842959057,-0.8335459642449726,0.6263734189874758,-0.8857651894363128,-0.0138993632516842,-0.5112113190611403,31,10,2025,4,0.13820346648043189,-0.11390943396442677,-0.8104194814680904,-0.46973150044797074,0.5450621532173765,-0.6956882130570511,0.4745028319250218,1.3220616320445269
2025-10-31 20:00:00,1.7119744620064214,1.643695723816357,1.6759249021559517,1.5172628377416113,1.882670821689128,-1.5683546885946125,0.8220901733526988,-1.246350983133678,0.5033452493627094,-0.0863542348212755,31,10,2025,4,0.10601920992083695,-0.09187483135780765,-0.8172909078947462,-0.38271335008897567,0.5780631431570851,-1.2663454352631824,0.6293053438705032,2.0884356086158813
2025-10-31 21:00:00,1.7306927141922452,1.643695723816357,1.6759249021559517,1.5172628377416113,1.882670821689128,-1.7930188327779164,0.9918211068202812,-1.417531020245637,0.6922992054660414,-0.2514097270706523,31,10,2025,4,0.07134040049768421,-0.06083088149934222,-0.8319562577383769,-0.29236674700668613,0.6167573915568627,-1.176497367154669,0.8134282330534853,2.16831847397495
2025-10-31 22:00:00,1.6761807861509497,1.643695723816357,1.6759249021559517,1.5172628377416113,1.882670821689128,-1.7423643939158258,1.1399599462859418,-1.4950623404481471,0.6580332129153844,-0.4952541599586593,31,10,2025,4,0.03871548302959071,-0.031829901112301516,-0.8624452841543825,-0.199467166606095,0.6579865784385994,-1.0896299833282437,0.9846237421529739,2.2295899296141855
2025-10-31 23:00:00,1.6719315328047335,1.643695723816357,1.6032185797961125,1.5172628377416113,1.782849857468496,-1.692168697286553,1.2700108550834723,-1.587868203574215,0.6766600692207475,-0.453143094108535,31,10,2025,4,0.005517554083446082,-0.006537261286582066,-0.8932088889205453,-0.10803654124723332,0.7037503368746074,-0.9243241535292092,1.1339306360632317,2.1943350086126814
2025-11-01 00:00:00,1.7015067478943688,1.643695723816357,1.247235110539604,1.5172628377416113,1.5078953950516765,-1.7423643939158258,1.3666222280731348,-1.741976834602326,0.8513775345783872,-0.5236069278730191,1,11,2025,5,-0.02950162280717956,0.02054555610678471,-0.9105095886466413,-0.012580442013802309,0.742518995740135,-0.9243241535292092,1.2588643431475164,2.290946381602344
2025-11-01 01:00:00,1.6761807861509497,1.643695723816357,0.6059033180599273,1.5172628377416113,1.079838504104266,-1.7930188327779164,1.3847959282903854,-1.8187620838041905,0.8446930041508269,-0.4409378005451672,1,11,2025,5,-0.06117237959443791,0.038043679169394405,-0.9087192888104129,0.08035464699681977,0.7726878094261531,-0.8456462079645444,1.3404763371489974,2.23044213625493
2025-11-01 02:00:00,1.5246643126217128,1.643695723816357,-0.2336480349157873,1.4892368378953993,0.6665333078484518,-1.8185394632932692,1.4200744382048485,-1.772712287394845,0.6731366832381415,-0.5382053592457596,1,11,2025,5,-0.08505534783494491,0.039797215311152066,-0.9078039457958157,0.17475967392054445,0.7927811388914112,-0.8456462079645444,1.3904975315227894,2.2657206461693926
2025-11-01 03:00:00,1.2899820615267596,1.5765702148084455,-0.805667880379193,1.4668664490845382,0.389695287048557,-1.7930188327779164,1.437197720903118,-1.417531020245637,0.3744977788741388,-1.1890344571083655,1,11,2025,5,-0.10262393451872875,0.032283359241241545,-0.9280916997624099,0.2698781709566971,0.8019250062895299,-0.8456462079645444,1.4140226957994504,2.2828439288676625
2025-11-01 04:00:00,1.100270014317262,1.3563773594019752,-0.7632116811103408,1.475536361464322,0.1951611090787349,-1.7172129345971294,1.4539888424430405,-0.6011150586020445,-0.3075644758809363,-1.676114036905428,1,11,2025,5,-0.11457162330552506,0.014993175036045588,-0.9591828626960477,0.3625222513144694,0.8050603706194603,-0.7694690861434957,1.4370870005170022,2.2234579285865363
2025-11-01 05:00:00,0.981649944791078,1.215449135303302,-0.0642325984899626,1.4563512555574316,0.1365381227270308,-1.6672252989542635,1.4704563139214002,0.3788202580572849,-1.180403481399254,-2.057030477043232,1,11,2025,5,-0.1233954367740298,-0.008672642982195972,-1.0269758054127098,0.4558524763171734,0.7979286054281608,-0.7694690861434957,1.4538809590891864,2.239925400064896
2025-11-01 06:00:00,0.9406642203229922,1.1753103640997482,0.952108143325625,1.480698520709785,0.2804820226965664,-1.7930188327779164,1.486608376018974,1.0006245169064634,-1.4307740157198892,-1.6216617114159122,1,11,2025,5,-0.13233850821148443,-0.012814563469679463,-1.090318676718587,0.5467815008620077,0.7852401745759503,-0.6956882130570511,1.4703511774611382,2.1822965890760253
2025-11-01 07:00:00,1.0725946244790154,1.3345829613791853,1.5934038504630548,1.5044043013847563,0.4813181222431931,-1.896013416452064,1.486608376018974,1.1987140228647857,-1.3667397121518825,-0.954969324724012,1,11,2025,5,-0.14408901030758778,0.003434322488242723,-1.1110796706269872,0.6377105254068421,0.7610907074951162,-0.6956882130570511,1.4812243553197828,2.1822965890760253
2025-11-01 08:00:00,1.246625451558576,1.5625979564779688,1.6759249021559517,1.4492724212338903,0.8272884519885144,-1.692168697286553,1.5024530092624624,1.23180806359506,-1.0706515704422557,-0.3915783099766934,1,11,2025,5,-0.15723513091070107,0.04160096065779453,-1.0665513209259103,0.7263212513777395,0.7309869470859968,-0.6242044140390721,1.4918899204334701,2.1266574233015345
2025-11-01 09:00:00,1.282392042470948,1.5765702148084455,1.6759249021559517,1.208724484929791,1.42307868004788,-0.9029201648430606,1.5179979437983582,1.2649245733472518,-1.0977329662808593,-0.2273520122961859,1,11,2025,5,-0.16969560458460098,0.0821633589453299,-0.9910477000937522,0.8126929816996428,0.6945748128480692,-0.5549235839273224,1.5023531096932647,2.0729215277256805
2025-11-01 10:00:00,1.1057640656219114,1.2054861003443271,1.4577241040177695,0.7206818347917012,1.882670821689128,0.1580826457607954,1.5179979437983582,1.23180806359506,-1.2473560653831983,-0.1664495264315927,1,11,2025,5,-0.17038541497797557,0.030530978036594086,-0.9723821056010723,0.8962660785068975,0.6505731711300884,-0.4877563795757552,1.5128162989530596,2.0057543233741133
2025-11-01 11:00:00,1.0864753011325383,0.9510607808231448,1.1198705367314898,0.0497052076759295,1.882670821689128,0.9874456010816608,1.533250668741868,1.0830625662094495,-1.467654336822639,-0.2688218376748283,1,11,2025,5,-0.1724492061249853,-0.05347754610119402,-0.949845025952983,0.9751276726197071,0.6048488322605055,-0.359427589965561,1.523082185446195,1.8926782587074291
2025-11-01 12:00:00,1.0218956804830928,0.8273959767484687,0.9376461760258582,-0.5166154509596415,1.882670821689128,1.438232810753997,1.533250668741868,0.8525965465820927,-1.5720622215452005,-0.5807587525818633,1,11,2025,5,-0.18273965121117297,-0.12436720910284516,-0.8987593632761864,1.0489542903972087,0.5564622265816821,-0.2385881579181699,1.5281664270940316,1.771838826660038
2025-11-01 13:00:00,0.8471369347033104,0.679167513616331,0.832363974036549,-0.8343834286684545,1.5573621249137766,1.7150638445875732,1.533250668741868,0.2976376203914658,-0.3772149770774233,-0.8205093636695984,1,11,2025,5,-0.19562656639002388,-0.19689887219122137,-0.8592347404691193,1.1157622029031222,0.5106265699446547,-0.0701392314000557,1.533250668741868,1.6033899001419238
2025-11-01 14:00:00,0.6541624957112042,0.5108068251796616,0.7624472953095156,-0.7539370813565847,1.1095979819459707,1.842307198117436,1.533250668741868,-0.2503700318315419,0.8073070858972219,-0.7035444863525783,1,11,2025,5,-0.21508387003608798,-0.24336716002622816,-0.7856494938411882,1.178216138342621,0.4619549299758816,0.0343562181938908,1.533250668741868,1.4988944505479773
2025-11-01 15:00:00,0.5155826974514359,0.3924790300875077,0.6507628979281734,-0.5813665018292882,0.9674103164149604,1.863483534761048,1.533250668741868,-0.6169846926047359,1.546074426319133,-0.7555584680539046,1,11,2025,5,-0.25049155147207586,-0.24639184396810818,-0.7613236569285388,1.2345801465453727,0.4150772315237345,0.1805144718758287,1.533250668741868,1.3527361968660394
2025-11-01 16:00:00,0.4132001615549992,0.3031372749016128,0.577240417072706,-0.1552941933916708,0.9674103164149604,1.7150638445875732,1.548218441142953,-0.9015165892273108,1.9225459939373848,-0.9344413108489408,1,11,2025,5,-0.3106227701401169,-0.14431088700961636,-0.7559570841506787,1.2877776451209504,0.36508094785546946,0.2714784753290939,1.5382399262088964,1.276739965813859
2025-11-01 17:00:00,0.6237225782227156,0.6491214850481192,0.7277346568261025,0.5393578033257611,1.0089122870530396,1.3313227037612398,1.548218441142953,-1.1526294035142743,1.9225459939373848,-0.5445073718501824,1,11,2025,5,-0.3676742142729615,-0.012613478555536647,-0.7194886057625002,1.337383303605396,0.309924930446018,0.3576826375162545,1.5432291836759247,1.1905358036266984
2025-11-01 18:00:00,0.9729304985570678,1.215449135303302,1.1676160004982612,1.2925987610831864,0.9778540453127926,0.4659583913509733,1.548218441142953,-1.2775366940908468,1.9225459939373848,-0.405296632656847,1,11,2025,5,-0.4018215083836179,0.09429204357831937,-0.6915729459280988,1.3835818870167136,0.24638056787884569,0.4394524392713351,1.548218441142953,1.108766001871618
